PersonId,AttributeKey,AttributeValue
21338,IndCampus,Sojourn Midtown
21345,MembershipDate,2009-10-13T00:00:00.0000000
21345,IndCampus,Sojourn Midtown
21345,IndBaptized,Baptized
21345,IndFamPosition,Primary Contact
21346,MembershipDate,2014-12-18T00:00:00.0000000
21346,IndCampus,Sojourn J-town
611,IndCampus,Sojourn Midtown
611,IndLimitAccessUser,1
611,IndFamPosition,Primary Contact
612,MembershipDate,2013-10-15T00:00:00.0000000
612,IndCampus,Sojourn Midtown
612,IndBaptized,Baptized
612,IndLimitAccessUser,1
612,IndFamPosition,Primary Contact
21406,MembershipDate,2015-07-08T00:00:00.0000000
21406,IndCampus,Sojourn East
21402,MembershipDate,2015-07-08T00:00:00.0000000
21402,IndCampus,Sojourn East
613,IndCampus,Sojourn East
613,IndLimitAccessUser,1
613,IndFamPosition,Primary Contact
614,IndCampus,Sojourn East
614,IndLimitAccessUser,1
614,IndFamPosition,Primary Contact
21431,MembershipDate,2014-12-15T00:00:00.0000000
21431,IndCampus,Sojourn Midtown
20417,IndCampus,Sojourn Midtown
615,MembershipDate,2013-10-29T00:00:00.0000000
615,IndCampus,Sojourn New Albany
615,IndBaptized,Baptized
615,IndFamPosition,Primary Contact
615,IndAnniversary,2013-07-07T00:00:00.0000000
616,MembershipDate,2011-11-21T00:00:00.0000000
616,IndCampus,Sojourn New Albany
616,IndBaptized,Baptized
616,IndLimitAccessUser,1
616,IndFamPosition,Spouse
616,IndAnniversary,2013-07-07T00:00:00.0000000
617,MembershipDate,2013-07-01T00:00:00.0000000
617,IndCampus,Sojourn Midtown
617,IndBaptized,Baptized
617,IndLimitAccessUser,1
617,IndFamPosition,Primary Contact
618,MembershipDate,2013-11-03T00:00:00.0000000
618,IndCampus,Sojourn Midtown
618,IndStaff,Staff
618,IndBaptized,Baptized
618,IndLimitAccessUser,1
618,IndFamPosition,Primary Contact
618,IndAnniversary,2009-05-30T00:00:00.0000000
620,MembershipDate,2013-11-03T00:00:00.0000000
620,IndCampus,Sojourn Midtown
620,IndBaptized,Baptized
620,IndFamPosition,Spouse
620,IndAnniversary,2009-05-30T00:00:00.0000000
620,IndChildWorkStartDate,2013-09-22T00:00:00.0000000
619,MembershipDate,2010-07-14T00:00:00.0000000
619,IndCampus,Sojourn J-town
619,IndBaptized,Baptized
619,IndFamPosition,Primary Contact
622,MembershipDate,2002-05-01T00:00:00.0000000
622,IndCampus,Sojourn J-town
622,IndBaptized,Baptized
622,IndFamPosition,Spouse
21489,MembershipDate,2015-03-29T00:00:00.0000000
21489,IndCampus,Sojourn Midtown
23368,MembershipDate,2015-03-22T00:00:00.0000000
23368,IndCampus,Sojourn Midtown
621,IndCampus,Sojourn J-town
621,IndBaptized,Baptized
621,IndLimitAccessUser,1
621,IndFamPosition,Primary Contact
623,IndCampus,Sojourn J-town
623,IndBaptized,Baptized
623,IndLimitAccessUser,1
623,IndFamPosition,Spouse
624,IndAllergies,peanuts
624,IndCampus,Sojourn J-town
624,IndLimitAccessUser,1
624,IndFamPosition,Child
625,IndAllergies,multiple allergies
625,IndCampus,Sojourn J-town
625,IndLimitAccessUser,1
625,IndFamPosition,Child
626,IndAllergies,peanuts
626,IndCampus,Sojourn J-town
626,IndLimitAccessUser,1
626,IndFamPosition,Child
21506,MembershipDate,2015-04-19T00:00:00.0000000
21506,IndCampus,Sojourn New Albany
22660,MembershipDate,2015-04-19T00:00:00.0000000
22660,IndCampus,Sojourn New Albany
627,IndCampus,Sojourn Midtown
627,IndLimitAccessUser,1
627,IndFamPosition,Primary Contact
628,IndCampus,Sojourn Midtown
628,IndLimitAccessUser,1
628,IndFamPosition,Spouse
629,IndAllergies,cinnamon allergy
629,IndCampus,Sojourn Midtown
629,IndLimitAccessUser,1
629,IndFamPosition,Child
21517,MembershipDate,2015-11-01T00:00:00.0000000
21517,IndCampus,Sojourn Midtown
21516,MembershipDate,2015-11-01T00:00:00.0000000
21516,IndCampus,Sojourn Midtown
21520,IndCampus,Sojourn J-town
21520,IndFamPosition,Primary Contact
1884,MembershipDate,2012-10-20T00:00:00.0000000
1884,IndCampus,Sojourn Midtown
1884,IndBaptized,Baptized
1884,IndLimitAccessUser,1
1884,IndFamPosition,Primary Contact
1884,IndAnniversary,2010-10-23T00:00:00.0000000
630,IndCampus,Sojourn New Albany
630,IndLimitAccessUser,1
630,IndFamPosition,Primary Contact
631,IndCampus,Sojourn New Albany
631,IndLimitAccessUser,1
631,IndFamPosition,Spouse
632,IndCampus,Sojourn New Albany
632,IndLimitAccessUser,1
632,IndFamPosition,Child
633,IndCampus,Sojourn New Albany
633,IndLimitAccessUser,1
633,IndFamPosition,Child
21530,MembershipDate,2014-11-22T00:00:00.0000000
21530,IndCampus,Sojourn Midtown
21532,MembershipDate,2014-11-16T00:00:00.0000000
21532,IndCampus,Sojourn Midtown
21536,MembershipDate,2014-11-23T00:00:00.0000000
21536,IndCampus,Sojourn Midtown
634,IndCampus,Sojourn East
634,IndLimitAccessUser,1
634,IndFamPosition,Primary Contact
635,IndCampus,Sojourn East
635,IndLimitAccessUser,1
635,IndFamPosition,Spouse
636,IndCampus,Sojourn East
636,IndLimitAccessUser,1
636,IndFamPosition,Child
637,IndCampus,Sojourn East
637,IndLimitAccessUser,1
637,IndFamPosition,Child
21549,IndCampus,Sojourn J-town
638,IndCampus,Sojourn East
638,IndLimitAccessUser,1
638,IndFamPosition,Primary Contact
639,IndCampus,Sojourn East
639,IndLimitAccessUser,1
639,IndFamPosition,Child
640,IndCampus,Sojourn East
640,IndLimitAccessUser,1
640,IndFamPosition,Child
21567,MembershipDate,2015-05-13T00:00:00.0000000
21567,IndCampus,Sojourn East
23311,MembershipDate,2015-05-13T00:00:00.0000000
23311,IndCampus,Sojourn East
21572,MembershipDate,2014-12-15T00:00:00.0000000
21572,IndCampus,Sojourn J-town
22187,MembershipDate,2014-12-15T00:00:00.0000000
22187,IndCampus,Sojourn J-town
21576,IndCampus,Sojourn Midtown
641,MembershipDate,2015-01-14T00:00:00.0000000
641,IndCampus,Sojourn J-town
641,IndLimitAccessUser,1
641,IndFamPosition,Primary Contact
672,MembershipDate,2015-01-14T00:00:00.0000000
672,IndCampus,Sojourn J-town
672,IndLimitAccessUser,1
672,IndFamPosition,Primary Contact
642,IndCampus,Sojourn J-town
642,IndLimitAccessUser,1
642,IndFamPosition,Child
21581,MembershipDate,2014-11-23T00:00:00.0000000
21581,IndCampus,Sojourn Midtown
643,IndAllergies,"Grandfather, Steve K"
643,IndCampus,Sojourn New Albany
643,IndLimitAccessUser,1
643,IndFamPosition,Primary Contact
644,IndAllergies,none
644,IndCampus,Sojourn New Albany
644,IndLimitAccessUser,1
644,IndFamPosition,Child
645,IndCampus,Sojourn East
645,IndLimitAccessUser,1
645,IndFamPosition,Primary Contact
646,IndCampus,Sojourn East
646,IndLimitAccessUser,1
646,IndFamPosition,Child
647,IndCampus,Sojourn East
647,IndLimitAccessUser,1
647,IndFamPosition,Other
21625,IndCampus,Sojourn East
21625,IndLimitAccessUser,1
21625,IndFamPosition,Primary Contact
649,IndAllergies,Alt.contact: John Ho
649,IndCampus,Sojourn New Albany
649,IndLimitAccessUser,1
649,IndFamPosition,Primary Contact
650,IndAllergies,None
650,IndCampus,Sojourn New Albany
650,IndLimitAccessUser,1
650,IndFamPosition,Child
21634,MembershipDate,2015-06-26T00:00:00.0000000
21634,IndCampus,Sojourn East
21634,IndLimitAccessUser,1
21634,IndFamPosition,Primary Contact
21638,MembershipDate,2015-02-05T00:00:00.0000000
21638,IndCampus,Sojourn East
6757,MembershipDate,2011-06-22T00:00:00.0000000
6757,IndCampus,Sojourn East
6757,IndBaptized,Baptized
6757,IndFamPosition,Primary Contact
651,IndAllergies,Alt.contact: Donald
651,IndCampus,Sojourn New Albany
651,IndLimitAccessUser,1
651,IndFamPosition,Primary Contact
653,IndCampus,Sojourn New Albany
653,IndLimitAccessUser,1
653,IndFamPosition,Child
21641,IndCampus,Sojourn Midtown
652,MembershipDate,2013-02-24T00:00:00.0000000
652,IndCampus,Sojourn New Albany
652,IndBaptized,Baptized
652,IndLimitAccessUser,1
652,IndFamPosition,Primary Contact
652,IndAnniversary,2012-10-07T00:00:00.0000000
655,MembershipDate,2013-02-24T00:00:00.0000000
655,IndCampus,Sojourn New Albany
655,IndBaptized,Baptized
655,IndLimitAccessUser,1
655,IndFamPosition,Spouse
655,IndAnniversary,2012-10-07T00:00:00.0000000
654,IndCampus,Sojourn Midtown
654,IndLimitAccessUser,1
654,IndFamPosition,Primary Contact
656,IndCampus,Sojourn Midtown
656,IndLimitAccessUser,1
656,IndFamPosition,Spouse
657,IndCampus,Sojourn Midtown
657,IndLimitAccessUser,1
657,IndFamPosition,Child
658,IndCampus,Sojourn Midtown
658,IndLimitAccessUser,1
658,IndFamPosition,Child
21684,MembershipDate,2016-06-22T00:00:00.0000000
21684,IndCampus,Sojourn East
21686,MembershipDate,2016-06-22T00:00:00.0000000
21686,IndCampus,Sojourn East
659,IndCampus,Sojourn Midtown
659,IndLimitAccessUser,1
659,IndFamPosition,Primary Contact
21685,MembershipDate,2014-11-10T00:00:00.0000000
21685,IndCampus,Sojourn East
26746,MembershipDate,2016-06-09T00:00:00.0000000
26746,IndCampus,Sojourn East
21688,MembershipDate,2014-11-23T00:00:00.0000000
21688,IndCampus,Sojourn Midtown
21691,MembershipDate,2015-04-26T00:00:00.0000000
21691,IndCampus,Sojourn New Albany
21693,MembershipDate,2014-11-23T00:00:00.0000000
21693,IndCampus,Sojourn Midtown
21695,MembershipDate,2015-10-01T00:00:00.0000000
21695,IndCampus,Sojourn Midtown
660,IndCampus,Sojourn Midtown
660,IndLimitAccessUser,1
660,IndFamPosition,Primary Contact
21698,MembershipDate,2014-11-16T00:00:00.0000000
21698,IndCampus,Sojourn Midtown
21702,MembershipDate,2014-11-23T00:00:00.0000000
21702,IndCampus,Sojourn Midtown
21703,MembershipDate,2016-02-07T00:00:00.0000000
21703,IndCampus,Sojourn Midtown
21705,MembershipDate,2014-11-23T00:00:00.0000000
21705,IndCampus,Sojourn Midtown
21706,MembershipDate,2015-06-02T00:00:00.0000000
21706,IndCampus,Sojourn East
21707,MembershipDate,2015-11-08T00:00:00.0000000
21707,IndCampus,Sojourn Midtown
1851,IndCampus,Sojourn J-town
1851,IndLimitAccessUser,1
1851,IndFamPosition,Primary Contact
662,IndCampus,Sojourn New Albany
662,IndLimitAccessUser,1
662,IndFamPosition,Primary Contact
21732,MembershipDate,2015-10-18T00:00:00.0000000
21732,IndCampus,Sojourn Midtown
21735,MembershipDate,2014-11-23T00:00:00.0000000
21735,IndCampus,Sojourn Midtown
21740,MembershipDate,2014-12-12T00:00:00.0000000
21740,IndCampus,Sojourn New Albany
663,IndCampus,Sojourn Midtown
663,IndLimitAccessUser,1
663,IndFamPosition,Primary Contact
21747,MembershipDate,2015-12-14T00:00:00.0000000
21747,IndCampus,Sojourn Midtown
21753,MembershipDate,2014-07-01T00:00:00.0000000
21753,IndCampus,Sojourn East
21754,MembershipDate,2014-07-01T00:00:00.0000000
21754,IndCampus,Sojourn East
664,IndCampus,Sojourn Midtown
664,IndLimitAccessUser,1
664,IndFamPosition,Primary Contact
665,IndCampus,Sojourn Midtown
665,IndLimitAccessUser,1
665,IndFamPosition,Primary Contact
666,IndCampus,Sojourn Midtown
666,IndLimitAccessUser,1
666,IndFamPosition,Primary Contact
667,IndCampus,Sojourn Midtown
667,IndLimitAccessUser,1
667,IndFamPosition,Primary Contact
669,IndCampus,Sojourn Midtown
669,IndLimitAccessUser,1
669,IndFamPosition,Spouse
670,IndCampus,Sojourn Midtown
670,IndLimitAccessUser,1
670,IndFamPosition,Child
671,IndCampus,Sojourn Midtown
671,IndLimitAccessUser,1
671,IndFamPosition,Child
21803,MembershipDate,2014-11-23T00:00:00.0000000
21803,IndCampus,Sojourn Midtown
21804,MembershipDate,2014-11-30T00:00:00.0000000
21804,IndCampus,Sojourn Midtown
21805,MembershipDate,2014-06-16T00:00:00.0000000
21805,IndCampus,Sojourn Midtown
668,IndCampus,Sojourn Midtown
668,IndLimitAccessUser,1
668,IndFamPosition,Primary Contact
21822,IndCampus,Sojourn Midtown
12721,IndCampus,Sojourn Midtown
12721,IndFamPosition,Primary Contact
21839,MembershipDate,2016-05-08T00:00:00.0000000
21839,IndCampus,Sojourn Midtown
21846,MembershipDate,2014-11-23T00:00:00.0000000
21846,IndCampus,Sojourn Midtown
22997,MembershipDate,2014-11-23T00:00:00.0000000
22997,IndCampus,Sojourn Midtown
673,IndCampus,Sojourn J-town
673,IndLimitAccessUser,1
673,IndFamPosition,Primary Contact
21858,MembershipDate,2014-11-23T00:00:00.0000000
21858,IndCampus,Sojourn Midtown
21859,MembershipDate,2016-02-08T00:00:00.0000000
21859,IndCampus,Sojourn Midtown
21863,MembershipDate,2014-11-25T00:00:00.0000000
21863,IndCampus,Sojourn Midtown
674,IndCampus,Sojourn J-town
674,IndLimitAccessUser,1
674,IndFamPosition,Primary Contact
21866,MembershipDate,2014-11-15T00:00:00.0000000
21866,IndCampus,Sojourn Midtown
21872,MembershipDate,2014-11-16T00:00:00.0000000
21872,IndCampus,Sojourn Midtown
21878,MembershipDate,2015-03-08T00:00:00.0000000
21878,IndCampus,Sojourn Midtown
22184,MembershipDate,2015-03-08T00:00:00.0000000
22184,IndCampus,Sojourn Midtown
675,IndCampus,Sojourn East
675,IndBaptized,Baptized
675,IndLimitAccessUser,1
675,IndFamPosition,Primary Contact
676,IndCampus,Sojourn East
676,IndLimitAccessUser,1
676,IndFamPosition,Primary Contact
21908,MembershipDate,2014-11-30T00:00:00.0000000
21908,IndCampus,Sojourn Midtown
677,MembershipDate,2014-03-13T00:00:00.0000000
677,IndCampus,Sojourn Midtown
677,IndBaptized,Baptized
677,IndLimitAccessUser,1
677,IndFamPosition,Primary Contact
21915,MembershipDate,2015-10-04T00:00:00.0000000
21915,IndCampus,Sojourn East
21917,MembershipDate,2015-05-24T00:00:00.0000000
21917,IndCampus,Sojourn Midtown
21421,MembershipDate,2015-06-28T00:00:00.0000000
21421,IndCampus,Sojourn Midtown
678,IndCampus,Sojourn East
678,IndLimitAccessUser,1
678,IndFamPosition,Primary Contact
679,IndCampus,Sojourn East
679,IndLimitAccessUser,1
679,IndFamPosition,Spouse
680,IndCampus,Sojourn East
680,IndLimitAccessUser,1
680,IndFamPosition,Child
681,IndCampus,Sojourn Midtown
681,IndLimitAccessUser,1
681,IndFamPosition,Primary Contact
682,IndCampus,Sojourn Midtown
682,IndLimitAccessUser,1
682,IndFamPosition,Spouse
683,IndCampus,Sojourn Midtown
683,IndLimitAccessUser,1
683,IndFamPosition,Child
21945,MembershipDate,2014-11-23T00:00:00.0000000
21945,IndCampus,Sojourn Midtown
21946,IndCampus,Sojourn East
21950,IndCampus,Sojourn J-town
21951,IndCampus,Sojourn J-town
21952,IndCampus,Sojourn J-town
684,IndCampus,Sojourn East
684,IndLimitAccessUser,1
684,IndFamPosition,Primary Contact
685,IndCampus,Sojourn East
685,IndLimitAccessUser,1
685,IndFamPosition,Spouse
686,IndAllergies,"2 1/2 August 25, 201"
686,IndCampus,Sojourn East
686,IndLimitAccessUser,1
686,IndFamPosition,Child
21958,MembershipDate,2015-09-13T00:00:00.0000000
21958,IndCampus,Sojourn East
22204,MembershipDate,2015-09-13T00:00:00.0000000
22204,IndCampus,Sojourn East
687,IndCampus,Sojourn East
687,IndLimitAccessUser,1
687,IndFamPosition,Primary Contact
689,IndCampus,Sojourn East
689,IndLimitAccessUser,1
689,IndFamPosition,Child
21966,MembershipDate,2017-01-30T00:00:00.0000000
21966,IndCampus,Sojourn New Albany
28014,MembershipDate,2017-01-30T00:00:00.0000000
28014,IndCampus,Sojourn New Albany
688,MembershipDate,2010-06-07T00:00:00.0000000
688,IndCampus,Sojourn Midtown
688,IndBaptized,Baptized
688,IndFamPosition,Primary Contact
2922,MembershipDate,2007-01-14T00:00:00.0000000
2922,IndCampus,Sojourn Midtown
2922,IndBaptized,Baptized
2922,IndLimitAccessUser,1
2922,IndFamPosition,Primary Contact
21987,MembershipDate,2016-09-29T00:00:00.0000000
21987,IndCampus,Sojourn East
21987,IndLimitAccessUser,1
21987,IndFamPosition,Primary Contact
22098,MembershipDate,2016-09-29T00:00:00.0000000
22098,IndCampus,Sojourn East
21993,MembershipDate,2015-06-11T00:00:00.0000000
21993,IndCampus,Sojourn Midtown
21990,MembershipDate,2015-06-07T00:00:00.0000000
21990,IndCampus,Sojourn Midtown
690,IndCampus,Sojourn East
690,IndLimitAccessUser,1
690,IndFamPosition,Primary Contact
692,IndCampus,Sojourn East
692,IndLimitAccessUser,1
692,IndFamPosition,Child
693,IndCampus,Sojourn East
693,IndLimitAccessUser,1
693,IndFamPosition,Child
694,IndCampus,Sojourn East
694,IndLimitAccessUser,1
694,IndFamPosition,Child
695,IndCampus,Sojourn East
695,IndLimitAccessUser,1
695,IndFamPosition,Other
22301,MembershipDate,2017-05-17T00:00:00.0000000
22301,IndCampus,Sojourn New Albany
696,IndCampus,Sojourn East
696,IndLimitAccessUser,1
696,IndFamPosition,Primary Contact
697,IndCampus,Sojourn East
697,IndLimitAccessUser,1
697,IndFamPosition,Spouse
698,IndCampus,Sojourn East
698,IndLimitAccessUser,1
698,IndFamPosition,Child
699,IndCampus,Sojourn East
699,IndLimitAccessUser,1
699,IndFamPosition,Child
700,IndCampus,Sojourn Midtown
700,IndFamPosition,Primary Contact
701,IndCampus,Sojourn Midtown
701,IndLimitAccessUser,1
701,IndFamPosition,Spouse
702,IndCampus,Sojourn Midtown
702,IndLimitAccessUser,1
702,IndFamPosition,Child
703,IndCampus,Sojourn Midtown
703,IndLimitAccessUser,1
703,IndFamPosition,Primary Contact
704,IndCampus,Sojourn Midtown
704,IndLimitAccessUser,1
704,IndFamPosition,Spouse
705,IndCampus,Sojourn Midtown
705,IndLimitAccessUser,1
705,IndFamPosition,Child
706,IndCampus,Sojourn J-town
706,IndLimitAccessUser,1
706,IndFamPosition,Primary Contact
22058,IndCampus,Sojourn Midtown
22060,IndCampus,Sojourn New Albany
707,IndCampus,Sojourn New Albany
707,IndLimitAccessUser,1
707,IndFamPosition,Primary Contact
708,IndCampus,Sojourn Midtown
708,IndLimitAccessUser,1
708,IndFamPosition,Primary Contact
709,IndCampus,Sojourn Midtown
709,IndLimitAccessUser,1
709,IndFamPosition,Primary Contact
22088,MembershipDate,2016-05-29T00:00:00.0000000
22088,IndCampus,Sojourn East
19390,MembershipDate,2016-05-29T00:00:00.0000000
19390,IndCampus,Sojourn East
19390,IndLimitAccessUser,1
19390,IndFamPosition,Primary Contact
19391,IndCampus,Sojourn J-town
19391,IndLimitAccessUser,1
19391,IndFamPosition,Child
19392,IndCampus,Sojourn J-town
19392,IndLimitAccessUser,1
19392,IndFamPosition,Child
22093,MembershipDate,2014-09-13T00:00:00.0000000
22093,IndCampus,Sojourn J-town
22095,MembershipDate,2014-09-10T00:00:00.0000000
22095,IndCampus,Sojourn J-town
22094,MembershipDate,2014-09-10T00:00:00.0000000
22094,IndCampus,Sojourn J-town
22096,MembershipDate,2014-11-30T00:00:00.0000000
22096,IndCampus,Sojourn Midtown
24117,MembershipDate,2015-10-10T00:00:00.0000000
24117,IndCampus,Sojourn Midtown
13511,MembershipDate,2012-01-31T00:00:00.0000000
13511,IndCampus,Sojourn Midtown
13511,IndBaptized,Baptized
13511,IndFamPosition,Spouse
22102,MembershipDate,2015-05-31T00:00:00.0000000
22102,IndCampus,Sojourn East
710,IndCampus,Sojourn East
710,IndLimitAccessUser,1
710,IndFamPosition,Primary Contact
711,IndCampus,Sojourn Midtown
711,IndLimitAccessUser,1
711,IndFamPosition,Primary Contact
713,IndCampus,Sojourn Midtown
713,IndLimitAccessUser,1
713,IndFamPosition,Spouse
714,IndCampus,Sojourn Midtown
714,IndLimitAccessUser,1
714,IndFamPosition,Child
712,IndCampus,Sojourn Midtown
712,IndLimitAccessUser,1
712,IndFamPosition,Primary Contact
715,IndCampus,Sojourn Midtown
715,IndFamPosition,Primary Contact
716,IndCampus,Sojourn Midtown
716,IndLimitAccessUser,1
716,IndFamPosition,Primary Contact
717,IndCampus,Sojourn Midtown
717,IndLimitAccessUser,1
717,IndFamPosition,Child
22154,MembershipDate,2015-03-15T00:00:00.0000000
22154,IndCampus,Sojourn J-town
22407,MembershipDate,2015-03-15T00:00:00.0000000
22407,IndCampus,Sojourn J-town
22158,IndCampus,Sojourn Midtown
22161,IndCampus,Sojourn New Albany
22179,MembershipDate,2015-02-06T00:00:00.0000000
22179,IndCampus,Sojourn East
719,IndCampus,Sojourn Midtown
719,IndLimitAccessUser,1
719,IndFamPosition,Primary Contact
720,IndCampus,Sojourn Midtown
720,IndLimitAccessUser,1
